PlayerYearID|Name|Team|Year|CMP|ATT|CMP PCT|YARDS|YPA|ADJ YPA|TD|INT|PASS RTG|TD PCT|INT PCT|CollegeID|Link
joe-schopper-1-2017|Joe Schopper|Purdue|2017|2|2|100|44|22|22|0|0|284.8|0|0|joe-schopper-1|/cfb/players/joe-schopper-1.html
joe-thompson-4-2017|Joe Thompson|Charlotte|2017|0|1|0|0|0|0|0|0|0|0|0|joe-thompson-4|/cfb/players/joe-thompson-4.html
joel-lanning-2-2017|Joel Lanning|Iowa State|2017|3|4|75|47|11.8|16.8|1|0|256.2|25|0|joel-lanning-2|/cfb/players/joel-lanning-2.html
john-burt-1-2017|John Burt|Texas|2017|0|1|0|0|0|0|0|0|0|0|0|john-burt-1|/cfb/players/john-burt-1.html
john-franklin-iii-1-2017|John Franklin III|Florida Atlantic|2017|1|2|50|49|24.5|24.5|0|0|255.8|0|0|john-franklin-iii-1|/cfb/players/john-franklin-iii-1.html
john-johnson-14-2017|John Johnson|Troy|2017|2|2|100|72|36|46|1|0|567.4|50|0|john-johnson-14|/cfb/players/john-johnson-14.html
john-kelly-6-2017|John Kelly|Tennessee|2017|1|1|100|10|10|10|0|0|184|0|0|john-kelly-6|/cfb/players/john-kelly-6.html
john-okorn-1-2017|John O'Korn|Michigan|2017|84|157|53.5|973|6.2|4.7|2|6|102.1|1.27|3.82|john-okorn-1|/cfb/players/john-okorn-1.html
john-urzua-1-2017|John Urzua|Middle Tennessee State|2017|136|220|61.8|1522|6.9|5.7|7|9|122.2|3.18|4.09|john-urzua-1|/cfb/players/john-urzua-1.html
john-wolford-1-2017|John Wolford|Wake Forest|2017|239|374|63.9|3192|8.5|9.4|29|6|158|7.75|1.6|john-wolford-1|/cfb/players/john-wolford-1.html
johnathan-brantley-1-2017|Johnathan Brantley|Tulane|2017|10|17|58.8|101|5.9|3.3|0|1|97|0|5.88|johnathan-brantley-1|/cfb/players/johnathan-brantley-1.html
johnathan-lewis-2-2017|Johnathan Lewis|Rutgers|2017|14|38|36.8|167|4.4|0.7|2|4|70.1|5.26|10.53|johnathan-lewis-2|/cfb/players/johnathan-lewis-2.html
johnny-stanton-1-2017|Johnny Stanton|UNLV|2017|55|88|62.5|724|8.2|8.1|4|2|142.1|4.55|2.27|johnny-stanton-1|/cfb/players/johnny-stanton-1.html
jon-hilliman-1-2017|Jon Hilliman|Boston College|2017|0|1|0|0|0|0|0|0|0|0|0|jon-hilliman-1|/cfb/players/jon-hilliman-1.html
jon-wassink-1-2017|Jon Wassink|Western Michigan|2017|124|193|64.2|1391|7.2|7.7|14|4|144.6|7.25|2.07|jon-wassink-1|/cfb/players/jon-wassink-1.html
jonathan-banks-1-2017|Jonathan Banks|Tulane|2017|124|219|56.6|1797|8.2|8.3|12|5|139.1|5.48|2.28|jonathan-banks-1|/cfb/players/jonathan-banks-1.html
jonathan-ward-3-2017|Jonathan Ward|Central Michigan|2017|1|2|50|9|4.5|4.5|0|0|87.8|0|0|jonathan-ward-3|/cfb/players/jonathan-ward-3.html
jordan-davis-5-2017|Jordan Davis|Louisiana|2017|122|215|56.7|1386|6.4|5.7|10|8|118.8|4.65|3.72|jordan-davis-5|/cfb/players/jordan-davis-5.html
jordan-hoy-2-2017|Jordan Hoy|Old Dominion|2017|8|19|42.1|73|3.8|3.8|0|0|74.4|0|0|jordan-hoy-2|/cfb/players/jordan-hoy-2.html
jordan-jones-1-2017|Jordan Jones|Arkansas|2017|0|1|0|0|0|0|0|0|0|0|0|jordan-jones-1|/cfb/players/jordan-jones-1.html
jordan-love-2-2017|Jordan Love|Utah State|2017|129|235|54.9|1631|6.9|6.5|8|6|119.3|3.4|2.55|jordan-love-2|/cfb/players/jordan-love-2.html
jordan-taamu-1-2017|Jordan Ta'amu|Ole Miss|2017|115|173|66.5|1682|9.7|10|11|4|164.5|6.36|2.31|jordan-taamu-1|/cfb/players/jordan-taamu-1.html
josh-allen-7-2017|Josh Allen|Wyoming|2017|152|270|56.3|1812|6.7|6.9|16|6|127.8|5.93|2.22|josh-allen-7|/cfb/players/josh-allen-7.html
josh-hokit-1-2017|Josh Hokit|Fresno State|2017|2|3|66.7|81|27|40.3|2|0|513.5|66.67|0|josh-hokit-1|/cfb/players/josh-hokit-1.html
josh-jackson-3-2017|Josh Jackson|Virginia Tech|2017|236|396|59.6|2991|7.6|7.5|20|9|135.2|5.05|2.27|josh-jackson-3|/cfb/players/josh-jackson-3.html
josh-love-1-2017|Josh Love|San Jose State|2017|92|170|54.1|928|5.5|4.2|5|7|101.4|2.94|4.12|josh-love-1|/cfb/players/josh-love-1.html
josh-rosen-1-2017|Josh Rosen|UCLA|2017|283|452|62.6|3756|8.3|8.5|26|10|147|5.75|2.21|josh-rosen-1|/cfb/players/josh-rosen-1.html
josh-smith-10-2017|Josh Smith|Tennessee|2017|0|1|0|0|0|0|0|0|0|0|0|josh-smith-10|/cfb/players/josh-smith-10.html
jt-barrett-1-2017|J.T. Barrett|Ohio State|2017|240|371|64.7|3053|8.2|9|35|9|160.1|9.43|2.43|jt-barrett-1|/cfb/players/jt-barrett-1.html
justice-hansen-1-2017|Justice Hansen|Arkansas State|2017|305|487|62.6|3967|8.1|8.2|37|16|149.6|7.6|3.29|justice-hansen-1|/cfb/players/justice-hansen-1.html
justin-herbert-1-2017|Justin Herbert|Oregon|2017|139|206|67.5|1983|9.6|10|15|5|167.5|7.28|2.43|justin-herbert-1|/cfb/players/justin-herbert-1.html
justin-jackson-5-2017|Justin Jackson|Northwestern|2017|1|1|100|12|12|32|1|0|530.8|100|0|justin-jackson-5|/cfb/players/justin-jackson-5.html
justin-rankin-1-2017|Justin Rankin|Kent State|2017|1|1|100|1|1|21|1|0|438.4|100|0|justin-rankin-1|/cfb/players/justin-rankin-1.html
jyvon-brown-1-2017|J'Yvon Brown|Massachusetts|2017|0|1|0|0|0|-45|0|1|-200|0|100|jyvon-brown-1|/cfb/players/jyvon-brown-1.html
kadarius-toney-1-2017|Kadarius Toney|Florida|2017|1|2|50|50|25|25|0|0|260|0|0|kadarius-toney-1|/cfb/players/kadarius-toney-1.html
kado-brown-1-2017|Kado Brown|Georgia Southern|2017|18|30|60|354|11.8|9.5|1|2|156.8|3.33|6.67|kado-brown-1|/cfb/players/kado-brown-1.html
kaleb-barker-1-2017|Kaleb Barker|Troy|2017|8|13|61.5|143|11|12.5|1|0|179.3|7.69|0|kaleb-barker-1|/cfb/players/kaleb-barker-1.html
kamrin-solomon-1-2017|Kamrin Solomon|Florida Atlantic|2017|2|2|100|82|41|61|2|0|774.4|100|0|kamrin-solomon-1|/cfb/players/kamrin-solomon-1.html
kasim-hill-1-2017|Kasim Hill|Maryland|2017|18|21|85.7|230|11|12.9|2|0|209.1|9.52|0|kasim-hill-1|/cfb/players/kasim-hill-1.html
kato-nelson-1-2017|Kato Nelson|Akron|2017|70|140|50|989|7.1|7.6|8|2|125.3|5.71|1.43|kato-nelson-1|/cfb/players/kato-nelson-1.html
kavika-johnson-1-2017|Kavika Johnson|UTEP|2017|1|1|100|38|38|38|0|0|419.2|0|0|kavika-johnson-1|/cfb/players/kavika-johnson-1.html
kavious-price-1-2017|Kavious Price|Kent State|2017|0|1|0|0|0|-45|0|1|-200|0|100|kavious-price-1|/cfb/players/kavious-price-1.html
kavontae-turpin-1-2017|KaVontae Turpin|Texas Christian|2017|2|2|100|68|34|44|1|0|550.6|50|0|kavontae-turpin-1|/cfb/players/kavontae-turpin-1.html
kaymen-cureton-1-2017|Kaymen Cureton|Nevada|2017|20|38|52.6|213|5.6|6|3|1|120.5|7.89|2.63|kaymen-cureton-1|/cfb/players/kaymen-cureton-1.html
keelan-ewaliko-1-2017|Keelan Ewaliko|Hawaii|2017|0|1|0|0|0|0|0|0|0|0|0|keelan-ewaliko-1|/cfb/players/keelan-ewaliko-1.html
keenen-johnson-1-2017|Keenen Johnson|Tulsa|2017|0|1|0|0|0|0|0|0|0|0|0|keenen-johnson-1|/cfb/players/keenen-johnson-1.html
keishawn-watson-1-2017|Keishawn Watson|Western Michigan|2017|2|2|100|40|20|40|2|0|598|100|0|keishawn-watson-1|/cfb/players/keishawn-watson-1.html
kellen-mond-1-2017|Kellen Mond|Texas A&M|2017|117|227|51.5|1375|6.1|5.6|8|6|108.8|3.52|2.64|kellen-mond-1|/cfb/players/kellen-mond-1.html
keller-chryst-1-2017|Keller Chryst|Stanford|2017|78|144|54.2|962|6.7|6.5|8|4|123.1|5.56|2.78|keller-chryst-1|/cfb/players/keller-chryst-1.html
kelly-bryant-1-2017|Kelly Bryant|Clemson|2017|262|398|65.8|2802|7|6.8|13|8|131.7|3.27|2.01|kelly-bryant-1|/cfb/players/kelly-bryant-1.html
kelton-moore-1-2017|Kelton Moore|Nevada|2017|1|1|100|57|57|77|1|0|908.8|100|0|kelton-moore-1|/cfb/players/kelton-moore-1.html
kelvin-hopkins-jr-1-2017|Kelvin Hopkins Jr|Army|2017|6|18|33.3|76|4.2|2.8|1|1|76|5.56|5.56|kelvin-hopkins-jr-1|/cfb/players/kelvin-hopkins-jr-1.html
kemon-freemon-1-2017|Ke'Mon Freemon|SMU|2017|1|3|33.3|28|9.3|9.3|0|0|111.7|0|0|kemon-freemon-1|/cfb/players/kemon-freemon-1.html
kendall-hinton-1-2017|Kendall Hinton|Wake Forest|2017|27|47|57.4|399|8.5|10.2|4|0|156.8|8.51|0|kendall-hinton-1|/cfb/players/kendall-hinton-1.html
kennedy-mckoy-1-2017|Kennedy McKoy|West Virginia|2017|1|1|100|-5|-5|-5|0|0|58|0|0|kennedy-mckoy-1|/cfb/players/kennedy-mckoy-1.html
kenny-hill-1-2017|Kenny Hill|Texas Christian|2017|269|400|67.3|3152|7.9|8.1|23|8|148.4|5.75|2|kenny-hill-1|/cfb/players/kenny-hill-1.html
kenny-pickett-1-2017|Kenny Pickett|Pitt|2017|39|66|59.1|509|7.7|7.3|1|1|125.8|1.52|1.52|kenny-pickett-1|/cfb/players/kenny-pickett-1.html
kent-myers-1-2017|Kent Myers|Utah State|2017|124|197|62.9|1278|6.5|5.7|8|7|123.7|4.06|3.55|kent-myers-1|/cfb/players/kent-myers-1.html
keon-howard-1-2017|Keon Howard|Southern Mississippi|2017|96|170|56.5|1199|7.1|6.7|8|5|125.4|4.71|2.94|keon-howard-1|/cfb/players/keon-howard-1.html
keondre-wudtee-1-2017|Keondre Wudtee|Oklahoma State|2017|1|3|33.3|7|2.3|2.3|0|0|52.9|0|0|keondre-wudtee-1|/cfb/players/keondre-wudtee-1.html
kerryon-johnson-1-2017|Kerryon Johnson|Auburn|2017|1|1|100|3|3|23|1|0|455.2|100|0|kerryon-johnson-1|/cfb/players/kerryon-johnson-1.html
keytaon-thompson-1-2017|Keytaon Thompson|Mississippi State|2017|32|66|48.5|388|5.9|5.1|2|2|101.8|3.03|3.03|keytaon-thompson-1|/cfb/players/keytaon-thompson-1.html
khalil-mcclain-1-2017|Khalil McClain|Tulane|2017|1|3|33.3|11|3.7|3.7|0|0|64.1|0|0|khalil-mcclain-1|/cfb/players/khalil-mcclain-1.html
khalil-tate-1-2017|Khalil Tate|Arizona|2017|111|179|62|1591|8.9|8.2|14|9|152.4|7.82|5.03|khalil-tate-1|/cfb/players/khalil-tate-1.html
kilton-anderson-1-2017|Kilton Anderson|Coastal Carolina|2017|49|109|45|743|6.8|6.9|7|3|117.9|6.42|2.75|kilton-anderson-1|/cfb/players/kilton-anderson-1.html
kj-carta-samuels-1-2017|K.J. Carta-Samuels|Washington|2017|8|10|80|82|8.2|8.2|0|0|148.9|0|0|kj-carta-samuels-1|/cfb/players/kj-carta-samuels-1.html
kj-costello-1-2017|K.J. Costello|Stanford|2017|124|211|58.8|1573|7.5|7.9|14|4|139.5|6.64|1.9|kj-costello-1|/cfb/players/kj-costello-1.html
kjetil-cline-1-2017|Kjetil Cline|Army|2017|0|1|0|0|0|-45|0|1|-200|0|100|kjetil-cline-1|/cfb/players/kjetil-cline-1.html
koy-detmer-jr-1-2017|Koy Detmer Jr.|Brigham Young|2017|7|20|35|91|4.6|-2.2|0|3|43.2|0|15|koy-detmer-jr-1|/cfb/players/koy-detmer-jr-1.html
kurt-benkert-1-2017|Kurt Benkert|Virginia|2017|298|509|58.5|3207|6.3|6.5|25|9|124.1|4.91|1.77|kurt-benkert-1|/cfb/players/kurt-benkert-1.html
kurt-palandech-1-2017|Kurt Palandech|UNLV|2017|8|19|42.1|48|2.5|-2.2|0|2|42.3|0|10.53|kurt-palandech-1|/cfb/players/kurt-palandech-1.html
kwadra-griggs-1-2017|Kwadra Griggs|Southern Mississippi|2017|148|265|55.8|1879|7.1|8|16|2|133.8|6.04|0.75|kwadra-griggs-1|/cfb/players/kwadra-griggs-1.html
kyle-allen-1-2017|Kyle Allen|Houston|2017|80|105|76.2|751|7.2|6.2|4|4|141.2|3.81|3.81|kyle-allen-1|/cfb/players/kyle-allen-1.html
kyle-banks-1-2017|Kyle Banks|Middle Tennessee State|2017|6|11|54.5|49|4.5|4.5|0|0|92|0|0|kyle-banks-1|/cfb/players/kyle-banks-1.html
kyle-bolin-1-2017|Kyle Bolin|Rutgers|2017|73|133|54.9|711|5.3|3.8|3|6|98.2|2.26|4.51|kyle-bolin-1|/cfb/players/kyle-bolin-1.html
kyle-kempt-1-2017|Kyle Kempt|Iowa State|2017|161|243|66.3|1787|7.4|8|15|3|145.9|6.17|1.23|kyle-kempt-1|/cfb/players/kyle-kempt-1.html
kyle-postma-1-2017|Kyle Postma|Houston|2017|111|167|66.5|1125|6.7|5.7|5|6|125.7|2.99|3.59|kyle-postma-1|/cfb/players/kyle-postma-1.html
kyle-shurmur-1-2017|Kyle Shurmur|Vanderbilt|2017|220|380|57.9|2823|7.4|7.6|26|10|137.6|6.84|2.63|kyle-shurmur-1|/cfb/players/kyle-shurmur-1.html
kyle-vantrease-1-2017|Kyle Vantrease|Buffalo|2017|25|57|43.9|355|6.2|5.4|2|2|100.7|3.51|3.51|kyle-vantrease-1|/cfb/players/kyle-vantrease-1.html
kylen-binn-1-2017|Kylen Binn|UAB|2017|0|1|0|0|0|-45|0|1|-200|0|100|kylen-binn-1|/cfb/players/kylen-binn-1.html
kyler-murray-1-2017|Kyler Murray|Oklahoma|2017|18|21|85.7|359|17.1|20|3|0|276.5|14.29|0|kyler-murray-1|/cfb/players/kyler-murray-1.html
labaron-anthony-1-2017|LaBaron Anthony|Georgia Southern|2017|1|10|10|7|0.7|0.7|0|0|15.9|0|0|labaron-anthony-1|/cfb/players/labaron-anthony-1.html
lamar-jackson-1-2017|Lamar Jackson|Louisville|2017|254|430|59.1|3660|8.5|8.7|27|10|146.6|6.28|2.33|lamar-jackson-1|/cfb/players/lamar-jackson-1.html
lamar-jordan-1-2017|Lamar Jordan|New Mexico|2017|46|93|49.5|604|6.5|4.2|3|6|101.8|3.23|6.45|lamar-jordan-1|/cfb/players/lamar-jordan-1.html
levi-lewis-1-2017|Levi Lewis|Louisiana|2017|28|54|51.9|377|7|6.9|2|1|119|3.7|1.85|levi-lewis-1|/cfb/players/levi-lewis-1.html
liljordan-humphrey-1-2017|Lil'Jordan Humphrey|Texas|2017|1|3|33.3|27|9|9|0|0|108.9|0|0|liljordan-humphrey-1|/cfb/players/liljordan-humphrey-1.html
lindell-stone-1-2017|Lindell Stone|Virginia|2017|2|9|22.2|26|2.9|-7.1|0|2|2|0|22.22|lindell-stone-1|/cfb/players/lindell-stone-1.html
logan-bonner-1-2017|Logan Bonner|Arkansas State|2017|9|21|42.9|70|3.3|2.1|1|1|77|4.76|4.76|logan-bonner-1|/cfb/players/logan-bonner-1.html
logan-marchi-1-2017|Logan Marchi|Temple|2017|136|245|55.5|1658|6.8|6|9|8|117.9|3.67|3.27|logan-marchi-1|/cfb/players/logan-marchi-1.html
logan-woodside-1-2017|Logan Woodside|Toledo|2017|264|411|64.2|3882|9.4|9.9|28|8|162.2|6.81|1.95|logan-woodside-1|/cfb/players/logan-woodside-1.html
lorenzo-harrison-1-2017|Lorenzo Harrison|Maryland|2017|0|1|0|0|0|0|0|0|0|0|0|lorenzo-harrison-1|/cfb/players/lorenzo-harrison-1.html
luke-del-rio-1-2017|Luke Del Rio|Florida|2017|16|25|64|138|5.5|4.5|1|1|115.6|4|4|luke-del-rio-1|/cfb/players/luke-del-rio-1.html
luke-falk-1-2017|Luke Falk|Washington State|2017|357|534|66.9|3593|6.7|6.8|30|13|137|5.62|2.43|luke-falk-1|/cfb/players/luke-falk-1.html
luke-langdon-1-2017|Luke Langdon|Army|2017|0|2|0|0|0|-45|0|2|-200|0|100|luke-langdon-1|/cfb/players/luke-langdon-1.html
