PlayerYearID|Name|Year|POS|Team|HGT|WGT|FORTY|VERT|BENCH|BROAD|CONE|SHUT|College Link|NFL Link|CollegeID|PlayerID
jaylen-samuels-1|Jaylen Samuels|2018|TE|North Carolina St.|71|225|4.54|34.5|18.0|121.0|6.93|4.28|/cfb/players/jaylen-samuels-1.html|/players/S/SamuJa00.htm|jaylen-samuels-1|SamuJa00
jc-jackson-1|J.C. Jackson|2018|CB|Maryland|71|193|4.46|35.5|14.0|120.0|||/cfb/players/jc-jackson-1.html||jc-jackson-1|
jeff-holland-1|Jeff Holland|2018|EDGE|Auburn|74|249|4.79|||116.0|||/cfb/players/jeff-holland-1.html|/players/H/HollJe01.htm|jeff-holland-1|HollJe01
jeffery-wilson-2|Jeff Wilson|2018|RB|North Texas|71|210|||15.0||||/cfb/players/jeffery-wilson-2.html||jeffery-wilson-2|
jerome-baker-1|Jerome Baker|2018|OLB|Ohio St.|73|229|4.53|36.5|22.0|126.0|||/cfb/players/jerome-baker-1.html|/players/B/BakeJe00.htm|jerome-baker-1|BakeJe00
jessie-bates-1|Jessie Bates|2018|S|Wake Forest|74|195|4.5|35.5||117.0|6.78|4.26|/cfb/players/jessie-bates-1.html||jessie-bates-1|
jester-weah-1|Jester Weah|2018|WR|Pittsburgh|74|211|4.43|38.0|15.0|129.0|7.24|4.41|/cfb/players/jester-weah-1.html|/players/W/WeahJe00.htm|jester-weah-1|WeahJe00
jk-scott-3|Jk Scott|2018|P|Alabama|78|208|4.83|30.5||114.0|7.28|4.41|/cfb/players/jk-scott-3.html||jk-scott-3|
jmon-moore-2|Jmon Moore|2018|WR|Missouri|75|207|4.6|38.0|21.0|120.0|6.56|4.04|/cfb/players/jmon-moore-2.html||jmon-moore-2|
joel-iyiegbuniwe-1|Joel Iyiegbuniwe|2018|LB|Western Kentucky|73|229|4.6|35.0|19.0|117.0|7.06|4.28|/cfb/players/joel-iyiegbuniwe-1.html||joel-iyiegbuniwe-1|
john-atkins-1|John Atkins|2018|DT|Georgia|76|321|5.38|24.0||89.0|7.95|4.75|/cfb/players/john-atkins-1.html||john-atkins-1|
john-franklin-myers-2018|John Franklin-Myers|2018|DE|Stephen F. Austin|76|283|4.75|33.0|26.0|113.0|7.36|4.48||||
john-kelly-6|John Kelly|2018|RB|Tennessee|70|216||35.0|15.0|120.0|7.13|4.51|/cfb/players/john-kelly-6.html|/players/K/KellJo00.htm|john-kelly-6|KellJo00
johnny-townsend-1|Johnny Townsend|2018|P|Florida|73|210|||||||/cfb/players/johnny-townsend-1.html||johnny-townsend-1|
jojo-wicker-1|Jojo Wicker|2018|DE|Arizona State|75|296|5.16|30.0|25.0|105.0|||/cfb/players/jojo-wicker-1.html|/players/W/WickJo00.htm|jojo-wicker-1|WickJo00
jordan-akins-1|Jordan Akins|2018|TE|Central Florida|75|249|||||||/cfb/players/jordan-akins-1.html|/players/A/AkinJo00.htm|jordan-akins-1|AkinJo00
jordan-lasley-1|Jordan Lasley|2018|WR|UCLA|73|203|4.5|34.5|8.0|112.0||4.19|/cfb/players/jordan-lasley-1.html|/players/L/LaslJo00.htm|jordan-lasley-1|LaslJo00
jordan-thomas-6|Jordan Thomas|2018|TE|Mississippi St.|77|265|4.74|27.0|16.0|111.0|7.5|4.75|/cfb/players/jordan-thomas-6.html||jordan-thomas-6|
jordan-thomas-3|Jordan Thomas|2018|CB|Oklahoma|72|186|4.64|38.0|4.0|124.0|6.28|3.94|/cfb/players/jordan-thomas-3.html||jordan-thomas-3|
jordan-whitehead-1|Jordan Whitehead|2018|S|Pittsburgh|71|195|||21.0||||/cfb/players/jordan-whitehead-1.html|/players/W/WhitJo03.htm|jordan-whitehead-1|WhitJo03
jordan-wilkins-1|Jordan Wilkins|2018|RB|Mississippi|73|216||36.0|16.0|117.0||4.27|/cfb/players/jordan-wilkins-1.html|/players/W/WilkJo01.htm|jordan-wilkins-1|WilkJo01
joseph-davidson-1|Joseph Davidson|2018|P|Bowling Green|79|232|||||||/cfb/players/joseph-davidson-1.html||joseph-davidson-1|
joseph-noteboom-1|Joseph Noteboom|2018|OT|TCU|77|309|4.96|24.0|27.0|102.0|7.65|4.44|/cfb/players/joseph-noteboom-1.html|/players/N/NoteJo00.htm|joseph-noteboom-1|NoteJo00
josey-jewell-1|Josey Jewell|2018|ILB|Iowa|73|234|4.82|33.0|18.0|117.0|6.8|4.27|/cfb/players/josey-jewell-1.html|/players/J/JeweJo00.htm|josey-jewell-1|JeweJo00
josh-adams-2|Josh Adams|2018|RB|Notre Dame|74|213|||18.0||||/cfb/players/josh-adams-2.html|/players/A/AdamJo03.htm|josh-adams-2|AdamJo03
josh-allen-7|Josh Allen|2018|QB|Wyoming|77|237|4.75|33.5||119.0|6.9|4.4|/cfb/players/josh-allen-7.html|/players/A/AlleJo02.htm|josh-allen-7|AlleJo02
josh-rosen-1|Josh Rosen|2018|QB|UCLA|76|226|4.92|31.0||111.0|7.09|4.28|/cfb/players/josh-rosen-1.html|/players/R/RoseJo01.htm|josh-rosen-1|RoseJo01
josh-sweat-1|Josh Sweat|2018|EDGE|Florida St.|76|251|4.53|39.5||124.0||4.28|/cfb/players/josh-sweat-1.html|/players/S/SweaJo00.htm|josh-sweat-1|SweaJo00
joshua-frazier-1|Joshua Frazier|2018|DT|Alabama|76|321|||21.0||||/cfb/players/joshua-frazier-1.html||joshua-frazier-1|
joshua-jackson-3|Josh Jackson|2018|CB|Iowa|73|192|4.56|38.0|18.0|123.0|6.86|4.03|/cfb/players/joshua-jackson-3.html|/players/J/JackJo01.htm|joshua-jackson-3|JackJo01
joshua-kalu-1|Joshua Kalu|2018|S|Nebraska|73|195|4.58|41.5|17.0|134.0|||/cfb/players/joshua-kalu-1.html||joshua-kalu-1|
jt-barrett-1|J.T. Barrett|2018|QB|Ohio St.|73|224|4.7|30.0||108.0|7.38|4.44|/cfb/players/jt-barrett-1.html|/players/B/BarrJ.00.htm|jt-barrett-1|BarrJ.00
justin-crawford-1|Justin Crawford|2018|RB|West Virginia|71|199|4.64|33.5|11.0|122.0|||/cfb/players/justin-crawford-1.html||justin-crawford-1|
justin-jackson-5|Justin Jackson|2018|RB|Northwestern|72|199|4.52|38.5|13.0|122.0|6.81|4.07|/cfb/players/justin-jackson-5.html|/players/J/JackJu01.htm|justin-jackson-5|JackJu01
justin-jones-4|Justin Jones|2018|DT|North Carolina St.|74|309|5.09|29.0|24.0|104.0|7.82|4.74|/cfb/players/justin-jones-4.html|/players/J/JoneJu03.htm|justin-jones-4|JoneJu03
justin-reid-1|Justin Reid|2018|S|Stanford|73|204|4.4|36.5|16.0|128.0|6.65|4.15|/cfb/players/justin-reid-1.html|/players/R/ReidJu00.htm|justin-reid-1|ReidJu00
kahlil-mckenzie-2018|Kahlil McKenzie|2018|DT|Tennessee|77|314|5.15|29.5|26.0|105.0|7.94|4.68||||
kalen-ballage-1|Kalen Ballage|2018|RB|Arizona State|73|228|4.46|33.5|15.0|122.0|6.91|4.35|/cfb/players/kalen-ballage-1.html|/players/B/BallKa00.htm|kalen-ballage-1|BallKa00
kameron-kelly-1|Kameron Kelly|2018|S|San Diego St.|74|200|4.66|33.0|9.0|120.0|6.94|4.28|/cfb/players/kameron-kelly-1.html|/players/K/KellKa00.htm|kameron-kelly-1|KellKa00
kamrin-moore-1|Kamrin Moore|2018|CB|Boston College|71|200|||||||/cfb/players/kamrin-moore-1.html|/players/M/MoorKa01.htm|kamrin-moore-1|MoorKa01
kamryn-pettway-1|Kamryn Pettway|2018|RB|Auburn|72|233|4.74|33.5|22.0|116.0|||/cfb/players/kamryn-pettway-1.html||kamryn-pettway-1|
karaun-white-1|Karaun White|2018|WR|West Virginia|73|206|4.52|33.5|24.0|118.0|7.16|4.57|/cfb/players/karaun-white-1.html||karaun-white-1|
kc-mcdermott-1|Kc McDermott|2018|OG|Miami|78|311|5.35|23.5|26.0|97.0|7.72|4.82|/cfb/players/kc-mcdermott-1.html|/players/M/McDeKC00.htm|kc-mcdermott-1|McDeKC00
keishawn-bierria-1|Keishawn Bierria|2018|ILB|Washington|74|230|4.79|30.5|21.0|117.0|7.26||/cfb/players/keishawn-bierria-1.html|/players/B/BierKe00.htm|keishawn-bierria-1|BierKe00
keke-coutee-1|Keke Coutee|2018|WR|Texas Tech|70|181|4.43|34.5|14.0|113.0|6.93|4.15|/cfb/players/keke-coutee-1.html|/players/C/CoutKe00.htm|keke-coutee-1|CoutKe00
kemoko-turay-1|Kemoko Turay|2018|EDGE|Rutgers|77|253|4.65||||||/cfb/players/kemoko-turay-1.html|/players/T/TuraKe00.htm|kemoko-turay-1|TuraKe00
kendrick-norton-1|Kendrick Norton|2018|DT|Miami|75|314|5.25||30.0||||/cfb/players/kendrick-norton-1.html|/players/N/NortKe01.htm|kendrick-norton-1|NortKe01
kenny-young-1|Kenny Young|2018|ILB|UCLA|73|236|4.6|36.0|23.0|117.0|7.38|4.48|/cfb/players/kenny-young-1.html||kenny-young-1|
kentavius-street-1|Kentavius Street|2018|DE|North Carolina St.|74|280|4.87||28.0||||/cfb/players/kentavius-street-1.html|/players/S/StreKe00.htm|kentavius-street-1|StreKe00
kerryon-johnson-1|Kerryon Johnson|2018|RB|Auburn|71|213||40.0|11.0|126.0|7.07|4.29|/cfb/players/kerryon-johnson-1.html|/players/J/JohnKe06.htm|kerryon-johnson-1|JohnKe06
kevin-toliver-ii-1|Kevin Toliver|2018|CB|LSU|75|204||33.0|10.0|120.0|||/cfb/players/kevin-toliver-ii-1.html||kevin-toliver-ii-1|
kj-malone-1|K.J. Malone|2018|OG|LSU|76|303|5.34|29.5|15.0|103.0|||/cfb/players/kj-malone-1.html||kj-malone-1|
kolton-miller-1|Kolton Miller|2018|OT|UCLA|81|309|4.95|31.5|24.0|121.0|7.34|4.49|/cfb/players/kolton-miller-1.html|/players/M/MillKo00.htm|kolton-miller-1|MillKo00
korey-robertson-1|Korey Robertson|2018|WR|Southern Miss|73|212|4.56|34.0|13.0|123.0|||/cfb/players/korey-robertson-1.html|/players/R/RobeKo00.htm|korey-robertson-1|RobeKo00
kurt-benkert-1|Kurt Benkert|2018|QB|Virginia|75|218|4.95|31.0|16.0|112.0|7.15|4.33|/cfb/players/kurt-benkert-1.html|/players/B/BenkKu00.htm|kurt-benkert-1|BenkKu00
kyle-hicks-1|Kyle Hicks|2018|RB|TCU|70|204|4.63|36.5|13.0|122.0|||/cfb/players/kyle-hicks-1.html||kyle-hicks-1|
kyle-lauletta-2018|Kyle Lauletta|2018|QB|Richmond|75|222|4.81|31.0||113.0|6.95|4.07||||
kylie-fitts-1|Kylie Fitts|2018|EDGE|Utah|76|263|4.69|32.5|31.0|117.0|6.88|4.19|/cfb/players/kylie-fitts-1.html|/players/F/FittKy00.htm|kylie-fitts-1|FittKy00
kyzir-white-1|Kyzir White|2018|S|West Virginia|74|216||35.5|21.0|113.0|||/cfb/players/kyzir-white-1.html||kyzir-white-1|
lamar-jackson-1|Lamar Jackson|2018|QB|Louisville|74|216|||||||/cfb/players/lamar-jackson-1.html|/players/J/JackLa00.htm|lamar-jackson-1|JackLa00
lavon-coleman-1|Lavon Coleman|2018|RB|Washington|71|215|4.65|33.0|23.0|120.0|||/cfb/players/lavon-coleman-1.html||lavon-coleman-1|
leighton-vander-esch-1|Leighton Vander esch|2018|ILB|Boise St.|76|256|4.65|39.5|20.0|124.0|6.88|4.15|/cfb/players/leighton-vander-esch-1.html|/players/V/VandLe00.htm|leighton-vander-esch-1|VandLe00
leon-jacobs-1|Leon Jacobs|2018|EDGE|Wisconsin|75|246|4.48|34.5|26.0|122.0|7.14|4.44|/cfb/players/leon-jacobs-1.html||leon-jacobs-1|
levi-wallace-1|Levi Wallace|2018|CB|Alabama|72|183|4.63|33.0|||||/cfb/players/levi-wallace-1.html|/players/W/WallLe00.htm|levi-wallace-1|WallLe00
logan-woodside-1|Logan Woodside|2018|QB|Toledo|73|213|4.79|31.5||103.0|6.94|4.15|/cfb/players/logan-woodside-1.html|/players/W/WoodLo00.htm|logan-woodside-1|WoodLo00
lorenzo-carter-1|Lorenzo Carter|2018|EDGE|Georgia|78|250|4.5|36.0||130.0|||/cfb/players/lorenzo-carter-1.html|/players/C/CartLo01.htm|lorenzo-carter-1|CartLo01
lowell-lotulelei-1|Lowell Lotulelei|2018|DT|Utah|74|315|||28.0||||/cfb/players/lowell-lotulelei-1.html||lowell-lotulelei-1|
luke-falk-1|Luke Falk|2018|QB|Washington St.|76|215||26.5||103.0|||/cfb/players/luke-falk-1.html|/players/F/FalkLu00.htm|luke-falk-1|FalkLu00
malik-jefferson-1|Malik Jefferson|2018|OLB|Texas|75|236|4.52|36.0|27.0|125.0|||/cfb/players/malik-jefferson-1.html|/players/J/JeffMa00.htm|malik-jefferson-1|JeffMa00
marcell-ateman-1|Marcell Ateman|2018|WR|Oklahoma St.|76|216|4.62|34.0|13.0|121.0|7.07|4.25|/cfb/players/marcell-ateman-1.html|/players/A/AtemMa00.htm|marcell-ateman-1|AtemMa00
marcell-harris-1|Marcell Harris|2018|S|Florida|72|208|||16.0||||/cfb/players/marcell-harris-1.html||marcell-harris-1|
marcus-allen-5|Marcus Allen|2018|S|Penn St.|74|202||37.0|15.0|127.0||4.32|/cfb/players/marcus-allen-5.html||marcus-allen-5|
marcus-baugh-1|Marcus Baugh|2018|TE|Ohio St.|75|247|4.81|33.0||117.0|7.28|4.51|/cfb/players/marcus-baugh-1.html|/players/B/BaugMa01.htm|marcus-baugh-1|BaugMa01
marcus-davenport-1|Marcus Davenport|2018|DE|Texas-San Antonio|78|264|4.58|33.5|22.0|124.0|7.2|4.41|/cfb/players/marcus-davenport-1.html|/players/D/DaveMa00.htm|marcus-davenport-1|DaveMa00
mark-andrews-1|Mark Andrews|2018|TE|Oklahoma|77|256|4.67|31.0|17.0|113.0|7.34|4.38|/cfb/players/mark-andrews-1.html|/players/A/AndrMa00.htm|mark-andrews-1|AndrMa00
mark-walton-1|Mark Walton|2018|RB|Miami|70|202|4.6|31.5|18.0|118.0|||/cfb/players/mark-walton-1.html|/players/W/WaltMa00.htm|mark-walton-1|WaltMa00
marquez-valdes-scantling-1|Marquez Valdes-Scantling|2018|WR|South Florida|76|206|4.37|30.5|15.0|124.0|||/cfb/players/marquez-valdes-scantling-1.html||marquez-valdes-scantling-1|
marquis-haynes-1|Marquis Haynes|2018|EDGE|Mississippi|75|235|4.67|32.0|23.0|123.0|7.14|4.45|/cfb/players/marquis-haynes-1.html|/players/H/HaynMa01.htm|marquis-haynes-1|HaynMa01
martinas-rankin-1|Martinas Rankin|2018|OL|Mississippi St.|76|308|||24.0||||/cfb/players/martinas-rankin-1.html|/players/R/RankMa00.htm|martinas-rankin-1|RankMa00
mason-cole-1|Mason Cole|2018|C|Michigan|76|307|5.23|23.5|23.0|104.0|7.77|4.78|/cfb/players/mason-cole-1.html|/players/C/ColeMa02.htm|mason-cole-1|ColeMa02
mason-rudolph-1|Mason Rudolph|2018|QB|Oklahoma St.|77|235|4.9|26.0|||||/cfb/players/mason-rudolph-1.html|/players/R/RudoMa00.htm|mason-rudolph-1|RudoMa00
matt-dickerson-1|Matt Dickerson|2018|DE|UCLA|76|292|5.06|31.0|26.0||||/cfb/players/matt-dickerson-1.html||matt-dickerson-1|
matthew-thomas-2|Matthew Thomas|2018|OLB|Florida St.|75|232|4.58|41.5||131.0|6.85|4.28|/cfb/players/matthew-thomas-2.html|/players/T/ThomMa00.htm|matthew-thomas-2|ThomMa00
maurice-hurst-jr-1|Maurice Hurst|2018|DT|Michigan|74|292|||||||/cfb/players/maurice-hurst-jr-1.html||maurice-hurst-jr-1|
max-redfield-2018|Max Redfield|2018|S|Indiana (PA)|73|205|4.69||15.0|||||||
micah-kiser-1|Micah Kiser|2018|ILB|Virginia|74|238|4.66|35.5||121.0|7.05|4.24|/cfb/players/micah-kiser-1.html|/players/K/KiseMi00.htm|micah-kiser-1|KiseMi00
michael-dickson-1|Michael Dickson|2018|P|Texas|74|208|||||||/cfb/players/michael-dickson-1.html||michael-dickson-1|
michael-gallup-1|Michael Gallup|2018|WR|Colorado St.|73|205|4.51|36.0|10.0|122.0|6.95|4.37|/cfb/players/michael-gallup-1.html|/players/G/GallMi00.htm|michael-gallup-1|GallMi00
michael-joseph-2018|Michael Joseph|2018|CB|Dubuque|73|181||34.0|17.0||6.89|4.2||||
mike-badgley-2018|Mike Badgley|2018|K|Miami|70|183|4.94|||111.0||||||
mike-gesicki-1|Mike Gesicki|2018|TE|Penn St.|77|247|4.54|41.5|22.0|129.0|6.76|4.1|/cfb/players/mike-gesicki-1.html|/players/G/GesiMi00.htm|mike-gesicki-1|GesiMi00
mike-hughes-4|Mike Hughes|2018|CB|Central Florida|71|191|4.53|35.5|20.0|127.0|6.7|4.13|/cfb/players/mike-hughes-4.html|/players/H/HughMi00.htm|mike-hughes-4|HughMi00
mike-mccray-2|Mike McCray|2018|ILB|Michigan|76|243|4.76|31.5|16.0|119.0|7.09|4.25|/cfb/players/mike-mccray-2.html|/players/M/McCrMi01.htm|mike-mccray-2|McCrMi01
mike-mcglinchey-1|Mike McGlinchey|2018|OT|Notre Dame|80|309||28.5|24.0|105.0|||/cfb/players/mike-mcglinchey-1.html|/players/M/McGlMi00.htm|mike-mcglinchey-1|McGlMi00
mike-white-6|Mike White|2018|QB|Western Kentucky|77|224|5.09|27.0||96.0|7.4|4.4|/cfb/players/mike-white-6.html||mike-white-6|
minkah-fitzpatrick-1|Minkah Fitzpatrick|2018|DB|Alabama|73|201|4.46|33.0|14.0|121.0|||/cfb/players/minkah-fitzpatrick-1.html|/players/F/FitzMi00.htm|minkah-fitzpatrick-1|FitzMi00
mj-stewart-1|M.J. Stewart|2018|CB|North Carolina|71|200|4.54|35.0|18.0|118.0|6.9|4.28|/cfb/players/mj-stewart-1.html|/players/S/StewM.00.htm|mj-stewart-1|StewM.00
nathan-shepherd-2018|Nathan Shepherd|2018|DT|Fort Hays St.|77|315|5.09|31.0||112.0|7.5|4.53||||
natrell-jamerson-1|Natrell Jamerson|2018|S|Wisconsin|72|198|4.4|35.5|25.0|120.0|||/cfb/players/natrell-jamerson-1.html|/players/J/JameNa00.htm|natrell-jamerson-1|JameNa00
nic-shimonek-1|Nic Shimonek|2018|QB|Texas Tech|75|220|4.88|28.5||101.0|7.28|4.32|/cfb/players/nic-shimonek-1.html||nic-shimonek-1|
nick-bawden-1|Nick Bawden|2018|FB|San Diego St.|74|245|||||||/cfb/players/nick-bawden-1.html||nick-bawden-1|
nick-chubb-1|Nick Chubb|2018|RB|Georgia|71|227|4.52|38.5|29.0|128.0|7.09|4.25|/cfb/players/nick-chubb-1.html|/players/C/ChubNi00.htm|nick-chubb-1|ChubNi00
nick-deluca-2018|Nick Deluca|2018|OLB|North Dakota St.|75|251|4.85|29.5|18.0|112.0|7.09|4.23||||
nick-gates-1|Nick Gates|2018|OT|Nebraska|77|307|5.46|24.0|20.0|94.0|7.61|4.68|/cfb/players/nick-gates-1.html|/players/G/GateNi00.htm|nick-gates-1|GateNi00
nick-nelson-2|Nick Nelson|2018|CB|Wisconsin|71|208|4.52||17.0|123.0|||/cfb/players/nick-nelson-2.html|/players/N/NelsNi00.htm|nick-nelson-2|NelsNi00
nyheim-hines-1|Nyheim Hines|2018|RB|North Carolina St.|68|198|4.38|35.5||119.0|7.18|4.35|/cfb/players/nyheim-hines-1.html|/players/H/HineNy00.htm|nyheim-hines-1|HineNy00
ogbonnia-okoronkwo-1|Ogbonnia Okoronkwo|2018|EDGE|Oklahoma|73|253|4.77|38.0|27.0|121.0|||/cfb/players/ogbonnia-okoronkwo-1.html|/players/O/OkorOg00.htm|ogbonnia-okoronkwo-1|OkorOg00
olasunkanmi-adeniyi-1|Ola Adeniyi|2018|EDGE|Toledo|74|248|4.83|31.5|26.0||7.21|4.28|/cfb/players/olasunkanmi-adeniyi-1.html||olasunkanmi-adeniyi-1|
bunmi-rotimi-1|Olubunmi Rotimi|2018|DE|Old Dominion|76|273||32.0|21.0|113.0|7.46|4.7|/cfb/players/bunmi-rotimi-1.html||bunmi-rotimi-1|
oren-burks-1|Oren Burks|2018|OLB|Vanderbilt|75|233|4.59|39.5|18.0|131.0|6.82|4.15|/cfb/players/oren-burks-1.html|/players/B/BurkOr00.htm|oren-burks-1|BurkOr00
orlando-brown-2|Orlando Brown|2018|OT|Oklahoma|80|345|5.85|19.5|14.0|82.0|7.87|5.38|/cfb/players/orlando-brown-2.html|/players/B/BrowOr00.htm|orlando-brown-2|BrowOr00
parry-nickerson-1|Parry Nickerson|2018|CB|Tulane|72|180|4.32||15.0||||/cfb/players/parry-nickerson-1.html|/players/N/NickPa00.htm|parry-nickerson-1|NickPa00
peter-kalambayi-1|Peter Kalambayi|2018|EDGE|Stanford|75|252|4.57|34.0|19.0|121.0|7.13|4.36|/cfb/players/peter-kalambayi-1.html||peter-kalambayi-1|
quadree-henderson-1|Quadree Henderson|2018|WR|Pittsburgh|68|192|4.5|32.5|12.0|120.0|6.89|4.28|/cfb/players/quadree-henderson-1.html|/players/H/HendQu00.htm|quadree-henderson-1|HendQu00
quenton-meeks-1|Quenton Meeks|2018|DB|Stanford|74|205||39.0|11.0|128.0|6.72|4.23|/cfb/players/quenton-meeks-1.html|/players/M/MeekQu00.htm|quenton-meeks-1|MeekQu00
quenton-nelson-1|Quenton Nelson|2018|OG|Notre Dame|77|325||26.5|35.0|105.0|7.65|4.62|/cfb/players/quenton-nelson-1.html|/players/N/NelsQu00.htm|quenton-nelson-1|NelsQu00
quin-blanding-1|Quin Blanding|2018|S|Virginia|74|215|4.63|31.5||122.0|||/cfb/players/quin-blanding-1.html|/players/B/BlanQu00.htm|quin-blanding-1|BlanQu00
quinton-flowers-1|Quinton Flowers|2018|QB|South Florida|70|214|4.63|||112.0|6.81|4.57|/cfb/players/quinton-flowers-1.html||quinton-flowers-1|
rj-mcintosh-1|R.J. McIntosh|2018|DT|Miami|76|286|||||||/cfb/players/rj-mcintosh-1.html||rj-mcintosh-1|
rashaad-penny-1|Rashaad Penny|2018|RB|San Diego St.|71|220|4.46|32.5|13.0|120.0|||/cfb/players/rashaad-penny-1.html|/players/P/PennRa00.htm|rashaad-penny-1|PennRa00
rashaan-evans-1|Rashaan Evans|2018|LB|Alabama|75|232||30.0||116.0|6.95|4.36|/cfb/players/rashaan-evans-1.html|/players/E/EvanRa01.htm|rashaan-evans-1|EvanRa01
rashaan-gaulden-1|Rashaan Gaulden|2018|CB|Tennessee|73|193|4.61|30.0|8.0|119.0|7.16|4.33|/cfb/players/rashaan-gaulden-1.html|/players/G/GaulRa00.htm|rashaan-gaulden-1|GaulRa00
rashard-fant-1|Rashard Fant|2018|CB|Indiana|70|175|||||||/cfb/players/rashard-fant-1.html||rashard-fant-1|
rasheem-green-1|Rasheem Green|2018|DE|USC|77|275|4.73|32.5||118.0|7.24|4.39|/cfb/players/rasheem-green-1.html|/players/G/GreeRa01.htm|rasheem-green-1|GreeRa01
ray-ray-mccloud-1|Ray-ray McCloud|2018|WR|Clemson|69|190|4.53|34.5|13.0|113.0|||/cfb/players/ray-ray-mccloud-1.html||ray-ray-mccloud-1|
richie-james-1|Richie James|2018|WR|Middle Tennessee St.|70|183|4.48|35.5|6.0|122.0|6.87|4.16|/cfb/players/richie-james-1.html||richie-james-1|
rick-leonard-1|Rick Leonard|2018|OT|Florida St.|79|311|||19.0||||/cfb/players/rick-leonard-1.html||rick-leonard-1|
riley-ferguson-1|Riley Ferguson|2018|QB|Memphis|75|212|4.98|29.0||110.0|6.96|4.4|/cfb/players/riley-ferguson-1.html|/players/F/FergRi00.htm|riley-ferguson-1|FergRi00
robert-foster-1|Robert Foster|2018|WR|Alabama|74|196|4.41|31.0||116.0|6.9|4.2|/cfb/players/robert-foster-1.html||robert-foster-1|
roc-thomas-2018|Roc Thomas|2018|RB|Jacksonville St.|70|198|4.56|35.5|16.0|125.0||||||
rod-taylor-3|Rod Taylor|2018|OT|Mississippi|75|320|5.24|30.5||99.0|||/cfb/players/rod-taylor-3.html||rod-taylor-3|
ronald-jones-4|Ronald Jones|2018|RB|USC|71|205|4.65|36.5|||||/cfb/players/ronald-jones-4.html||ronald-jones-4|
ronnie-harrison-1|Ronnie Harrison|2018|S|Alabama|75|214||34.0||120.0|||/cfb/players/ronnie-harrison-1.html|/players/H/HarrRo02.htm|ronnie-harrison-1|HarrRo02
roquan-smith-1|Roquan Smith|2018|OLB|Georgia|73|236|4.51||||||/cfb/players/roquan-smith-1.html|/players/S/SmitRo07.htm|roquan-smith-1|SmitRo07
royce-freeman-1|Royce Freeman|2018|RB|Oregon|71|229|4.54|34.0|17.0|118.0|6.9|4.16|/cfb/players/royce-freeman-1.html|/players/F/FreeRo00.htm|royce-freeman-1|FreeRo00
ryan-izzo-1|Ryan Izzo|2018|TE|Florida St.|77|256|4.94|33.0|18.0|110.0|7.15|4.43|/cfb/players/ryan-izzo-1.html|/players/I/IzzoRy00.htm|ryan-izzo-1|IzzoRy00
ryan-nail-1|Ryan Nall|2018|RB|Oregon St.|74|232|4.58|33.0|15.0|122.0|6.95|4.16|/cfb/players/ryan-nail-1.html||ryan-nail-1|
ryan-winslow-1|Ryan Winslow|2018|P|Pittsburgh|77|217|||||||/cfb/players/ryan-winslow-1.html||ryan-winslow-1|
salesi-uhatafe-1|Salesi Uhatafe|2018|OG|Utah|77|310|5.4|28.0||109.0|7.7|4.9|/cfb/players/salesi-uhatafe-1.html|/players/U/UhatSa00.htm|salesi-uhatafe-1|UhatSa00
sam-darnold-1|Sam Darnold|2018|QB|USC|75|221|4.85|26.5||105.0|6.96|4.4|/cfb/players/sam-darnold-1.html|/players/D/DarnSa00.htm|sam-darnold-1|DarnSa00
sam-hubbard-1|Sam Hubbard|2018|DE|Ohio St.|77|270||35.0||116.0|6.84|4.32|/cfb/players/sam-hubbard-1.html|/players/H/HubbSa00.htm|sam-hubbard-1|HubbSa00
sam-jones-1|Sam Jones|2018|OG|Arizona State|77|305|5.32|27.0|28.0|101.0|7.92|4.86|/cfb/players/sam-jones-1.html|/players/J/JoneSa00.htm|sam-jones-1|JoneSa00
saquon-barkley-1|Saquon Barkley|2018|RB|Penn St.|72|233|4.4|41.0|29.0|||4.24|/cfb/players/saquon-barkley-1.html|/players/B/BarkSa00.htm|saquon-barkley-1|BarkSa00
scott-quessenberry-1|Scott Quessenberry|2018|C|UCLA|76|310|5.09|33.5|25.0|111.0|7.5|4.69|/cfb/players/scott-quessenberry-1.html|/players/Q/QuesSc00.htm|scott-quessenberry-1|QuesSc00
sean-chandler-2|Sean Chandler|2018|S|Temple|72|190|4.65|34.5|16.0|119.0||4.62|/cfb/players/sean-chandler-2.html|/players/C/ChanSe00.htm|sean-chandler-2|ChanSe00
sean-welsh-1|Sean Welsh|2018|C|Iowa|75|306|5.43|25.0|20.0|103.0|7.9|4.81|/cfb/players/sean-welsh-1.html|/players/W/WelsSe00.htm|sean-welsh-1|WelsSe00
shane-tripucka-1|Shane Tripucka|2018|P|Texas A&M|75|211|||||||/cfb/players/shane-tripucka-1.html||shane-tripucka-1|
shaquem-griffin-1|Shaquem Griffin|2018|OLB|Central Florida|73|227|4.38||20.0|117.0|||/cfb/players/shaquem-griffin-1.html|/players/G/GrifSh01.htm|shaquem-griffin-1|GrifSh01
shaun-dion-hamilton-1|Shaun dion Hamilton|2018|ILB|Alabama|72|228|||20.0||||/cfb/players/shaun-dion-hamilton-1.html||shaun-dion-hamilton-1|
simmie-cobbs-1|Simmie Cobbs|2018|WR|Indiana|75|220|4.64|30.0|11.0|113.0|6.7|4.32|/cfb/players/simmie-cobbs-1.html|/players/C/CobbSi00.htm|simmie-cobbs-1|CobbSi00
