PlayerYearID|Name|Team|Year|RUSH ATT|RUSH YDS|RUSH YPA|RUSH TD|REC|REC YDS|REC YPC|REC TD|Player ID|Link
chris-swain-2-2015|Chris Swain|Navy|2015|211|1023|4.8|10|1|12|12.0|0|chris-swain-2|/cfb/players/chris-swain-2.html
chris-taylor-4-2015|Chris Taylor|Duke|2015|0|0|0.0|0|5|36|7.2|0|chris-taylor-4|/cfb/players/chris-taylor-4.html
chris-thompson-4-2015|Chris Thompson|Florida|2015|0|0|0.0|0|5|48|9.6|0|chris-thompson-4|/cfb/players/chris-thompson-4.html
chris-warren-iii-1-2015|Chris Warren III|Texas|2015|71|470|6.6|4|5|13|2.6|0|chris-warren-iii-1|/cfb/players/chris-warren-iii-1.html
christian-allen-1-2015|Christian Allen|Akron|2015|0|0|0.0|0|1|6|6.0|0|christian-allen-1|/cfb/players/christian-allen-1.html
christian-blake-1-2015|Christian Blake|Northern Illinois|2015|0|0|0.0|0|5|44|8.8|0|christian-blake-1|/cfb/players/christian-blake-1.html
christian-chapman-1-2015|Christian Chapman|San Diego State|2015|16|72|4.5|0|0|0|0.0|0|christian-chapman-1|/cfb/players/christian-chapman-1.html
christian-collis-1-2015|Christian Collis|Middle Tennessee State|2015|0|0|0.0|0|16|217|13.6|2|christian-collis-1|/cfb/players/christian-collis-1.html
christian-cumberlander-1-2015|Christian Cumberlander|San Diego State|2015|0|0|0.0|0|1|0|0.0|0|christian-cumberlander-1|/cfb/players/christian-cumberlander-1.html
christian-drake-1-2015|Christian Drake|Army|2015|16|138|8.6|1|0|0|0.0|0|christian-drake-1|/cfb/players/christian-drake-1.html
christian-hackenberg-1-2015|Christian Hackenberg|Penn State|2015|66|-80|-1.2|2|1|14|14.0|1|christian-hackenberg-1|/cfb/players/christian-hackenberg-1.html
christian-jones-2-2015|Christian Jones|Northwestern|2015|0|0|0.0|0|23|234|10.2|2|christian-jones-2|/cfb/players/christian-jones-2.html
christian-kirk-1-2015|Christian Kirk|Texas A&M|2015|11|54|4.9|0|80|1009|12.6|7|christian-kirk-1|/cfb/players/christian-kirk-1.html
christian-mccaffrey-1-2015|Christian McCaffrey|Stanford|2015|337|2019|6.0|8|45|645|14.3|5|christian-mccaffrey-1|/cfb/players/christian-mccaffrey-1.html
christian-payne-1-2015|Christian Payne|Georgia|2015|0|0|0.0|0|4|57|14.3|0|christian-payne-1|/cfb/players/christian-payne-1.html
christian-powell-1-2015|Christian Powell|Colorado|2015|71|339|4.8|4|6|64|10.7|0|christian-powell-1|/cfb/players/christian-powell-1.html
christian-tober-1-2015|Christian Tober|USC|2015|0|0|0.0|0|2|10|5.0|0|christian-tober-1|/cfb/players/christian-tober-1.html
christian-wilkins-1-2015|Christian Wilkins|Clemson|2015|0|0|0.0|0|1|31|31.0|0|christian-wilkins-1|/cfb/players/christian-wilkins-1.html
christopher-herndon-iv-1-2015|Christopher Herndon IV|Miami (FL)|2015|0|0|0.0|0|18|237|13.2|1|christopher-herndon-iv-1|/cfb/players/christopher-herndon-iv-1.html
chuck-wade-1-2015|Chuck Wade|Wake Forest|2015|1|-1|-1.0|0|33|348|10.5|1|chuck-wade-1|/cfb/players/chuck-wade-1.html
chuckie-keeton-1-2015|Chuckie Keeton|Utah State|2015|50|181|3.6|1|0|5|0.0|0|chuckie-keeton-1|/cfb/players/chuckie-keeton-1.html
cj-beathard-1-2015|C.J. Beathard|Iowa|2015|100|237|2.4|6|0|0|0.0|0|cj-beathard-1|/cfb/players/cj-beathard-1.html
cj-best-1-2015|C.J. Best|Texas State|2015|16|98|6.1|1|58|591|10.2|1|cj-best-1|/cfb/players/cj-best-1.html
cj-conrad-1-2015|C.J. Conrad|Kentucky|2015|0|0|0.0|0|15|149|9.9|1|cj-conrad-1|/cfb/players/cj-conrad-1.html
cj-davidson-1-2015|C.J. Davidson|Clemson|2015|22|60|2.7|0|0|0|0.0|0|cj-davidson-1|/cfb/players/cj-davidson-1.html
cj-fuller-1-2015|C.J. Fuller|Clemson|2015|42|171|4.1|1|4|44|11.0|0|cj-fuller-1|/cfb/players/cj-fuller-1.html
cj-jones-6-2015|C.J. Jones|UCF|2015|93|344|3.7|1|11|65|5.9|0|cj-jones-6|/cfb/players/cj-jones-6.html
cj-prosise-1-2015|C.J. Prosise|Notre Dame|2015|157|1029|6.6|11|26|308|11.8|1|cj-prosise-1|/cfb/players/cj-prosise-1.html
cj-sanders-1-2015|C.J Sanders|Notre Dame|2015|0|0|0.0|0|1|0|0.0|0|cj-sanders-1|/cfb/players/cj-sanders-1.html
cj-worton-1-2015|C.J. Worton|Florida|2015|0|0|0.0|0|4|69|17.3|2|cj-worton-1|/cfb/players/cj-worton-1.html
clark-quisenberry-1-2015|Clark Quisenberry|Troy|2015|0|0|0.0|0|14|138|9.9|0|clark-quisenberry-1|/cfb/players/clark-quisenberry-1.html
claude-garrett-1-2015|Claude Garrett|South Alabama|2015|2|3|1.5|0|6|26|4.3|0|claude-garrett-1|/cfb/players/claude-garrett-1.html
clay-holgorsen-1-2015|Clay Holgorsen|Memphis|2015|4|14|3.5|0|0|0|0.0|0|clay-holgorsen-1|/cfb/players/clay-holgorsen-1.html
clayton-echard-1-2015|Clayton Echard|Missouri|2015|0|0|0.0|0|2|14|7.0|0|clayton-echard-1|/cfb/players/clayton-echard-1.html
clayton-glasper-1-2015|Clayton Glasper|Northern Illinois|2015|0|0|0.0|0|1|7|7.0|0|clayton-glasper-1|/cfb/players/clayton-glasper-1.html
clayton-granch-1-2015|Clayton Granch|New Mexico State|2015|0|0|0.0|0|3|34|11.3|1|clayton-granch-1|/cfb/players/clayton-granch-1.html
clayton-thorson-1-2015|Clayton Thorson|Northwestern|2015|100|397|4.0|5|1|0|0.0|0|clayton-thorson-1|/cfb/players/clayton-thorson-1.html
clinton-lynch-2-2015|Clinton Lynch|Georgia Tech|2015|48|457|9.5|5|11|267|24.3|3|clinton-lynch-2|/cfb/players/clinton-lynch-2.html
clinton-taylor-1-2015|Clinton Taylor|Florida International|2015|1|4|4.0|0|37|387|10.5|3|clinton-taylor-1|/cfb/players/clinton-taylor-1.html
cody-blanc-1-2015|Cody Blanc|Tennessee|2015|0|0|0.0|0|1|10|10.0|0|cody-blanc-1|/cfb/players/cody-blanc-1.html
cody-clay-1-2015|Cody Clay|West Virginia|2015|0|0|0.0|0|2|8|4.0|2|cody-clay-1|/cfb/players/cody-clay-1.html
cody-clements-1-2015|Cody Clements|South Alabama|2015|84|95|1.1|3|1|7|7.0|1|cody-clements-1|/cfb/players/cody-clements-1.html
cody-core-1-2015|Cody Core|Ole Miss|2015|1|1|1.0|0|37|644|17.4|4|cody-core-1|/cfb/players/cody-core-1.html
cody-grice-1-2015|Cody Grice|Akron|2015|22|35|1.6|4|0|0|0.0|0|cody-grice-1|/cfb/players/cody-grice-1.html
cody-hollister-1-2015|Cody Hollister|Arkansas|2015|0|0|0.0|0|4|65|16.3|0|cody-hollister-1|/cfb/players/cody-hollister-1.html
cody-kessler-1-2015|Cody Kessler|USC|2015|61|-149|-2.4|4|0|0|0.0|0|cody-kessler-1|/cfb/players/cody-kessler-1.html
cody-thompson-1-2015|Cody Thompson|Toledo|2015|0|0|0.0|0|37|825|22.3|5|cody-thompson-1|/cfb/players/cody-thompson-1.html
cody-tuttle-1-2015|Cody Tuttle|Eastern Michigan|2015|1|-2|-2.0|0|33|348|10.5|0|cody-tuttle-1|/cfb/players/cody-tuttle-1.html
colby-hansen-1-2015|Colby Hansen|Brigham Young|2015|5|17|3.4|0|0|0|0.0|0|colby-hansen-1|/cfb/players/colby-hansen-1.html
colby-pearson-1-2015|Colby Pearson|Brigham Young|2015|0|0|0.0|0|22|210|9.5|1|colby-pearson-1|/cfb/players/colby-pearson-1.html
cole-cook-1-2015|Cole Cook|North Carolina State|2015|0|0|0.0|0|6|61|10.2|0|cole-cook-1|/cfb/players/cole-cook-1.html
cole-ford-2-2015|Cole Ford|UTEP|2015|0|0|0.0|0|3|13|4.3|0|cole-ford-2|/cfb/players/cole-ford-2.html
cole-freytag-1-2015|Cole Freytag|UTEP|2015|1|-7|-7.0|0|14|257|18.4|3|cole-freytag-1|/cfb/players/cole-freytag-1.html
cole-herdman-1-2015|Cole Herdman|Purdue|2015|0|0|0.0|0|18|139|7.7|2|cole-herdman-1|/cfb/players/cole-herdman-1.html
cole-hikutini-1-2015|Cole Hikutini|Louisville|2015|0|0|0.0|0|19|348|18.3|3|cole-hikutini-1|/cfb/players/cole-hikutini-1.html
cole-hunt-1-2015|Cole Hunt|Rice|2015|0|0|0.0|0|9|71|7.9|1|cole-hunt-1|/cfb/players/cole-hunt-1.html
cole-neph-1-2015|Cole Neph|Oklahoma State|2015|0|0|0.0|0|1|5|5.0|0|cole-neph-1|/cfb/players/cole-neph-1.html
cole-webb-1-2015|Cole Webb|California|2015|3|18|6.0|0|0|0|0.0|0|cole-webb-1|/cfb/players/cole-webb-1.html
coleman-key-1-2015|Coleman Key|Colorado State|2015|9|15|1.7|0|0|0|0.0|0|coleman-key-1|/cfb/players/coleman-key-1.html
colin-downing-1-2015|Colin Downing|Iowa State|2015|1|8|8.0|0|0|0|0.0|0|colin-downing-1|/cfb/players/colin-downing-1.html
colin-jeter-1-2015|Colin Jeter|LSU|2015|0|0|0.0|0|12|153|12.8|1|colin-jeter-1|/cfb/players/colin-jeter-1.html
colin-reardon-1-2015|Colin Reardon|Kent State|2015|39|122|3.1|0|0|0|0.0|0|colin-reardon-1|/cfb/players/colin-reardon-1.html
colin-thompson-2-2015|Colin Thompson|Temple|2015|0|0|0.0|0|5|67|13.4|0|colin-thompson-2|/cfb/players/colin-thompson-2.html
collin-lisa-1-2015|Collin Lisa|Buffalo|2015|0|0|0.0|0|31|325|10.5|2|collin-lisa-1|/cfb/players/collin-lisa-1.html
collins-moore-1-2015|Collins Moore|Ole Miss|2015|0|0|0.0|0|2|19|9.5|0|collins-moore-1|/cfb/players/collins-moore-1.html
colten-christensen-1-2015|Colten Christensen|Texas Christian|2015|16|66|4.1|1|0|0|0.0|0|colten-christensen-1|/cfb/players/colten-christensen-1.html
colton-plante-1-2015|Colton Plante|Florida State|2015|1|2|2.0|1|0|0|0.0|0|colton-plante-1|/cfb/players/colton-plante-1.html
conner-floyd-1-2015|Conner Floyd|Tulsa|2015|2|-10|-5.0|0|45|458|10.2|3|conner-floyd-1|/cfb/players/conner-floyd-1.html
conner-smith-2-2015|Conner Smith|Louisiana Tech|2015|0|0|0.0|0|4|45|11.3|0|conner-smith-2|/cfb/players/conner-smith-2.html
conner-sullivan-1-2015|Conner Sullivan|USC|2015|1|-4|-4.0|0|0|0|0.0|0|conner-sullivan-1|/cfb/players/conner-sullivan-1.html
connor-arlia-2-2015|Connor Arlia|Kent State|2015|0|0|0.0|0|5|23|4.6|0|connor-arlia-2|/cfb/players/connor-arlia-2.html
connor-brewer-1-2015|Connor Brewer|Virginia|2015|2|-2|-1.0|0|0|0|0.0|0|connor-brewer-1|/cfb/players/connor-brewer-1.html
connor-cella-1-2015|Connor Cella|Rice|2015|0|0|0.0|0|13|209|16.1|1|connor-cella-1|/cfb/players/connor-cella-1.html
connor-cook-1-2015|Connor Cook|Michigan State|2015|52|56|1.1|0|0|0|0.0|0|connor-cook-1|/cfb/players/connor-cook-1.html
connor-griffin-1-2015|Connor Griffin|Washington|2015|0|0|0.0|0|1|9|9.0|0|connor-griffin-1|/cfb/players/connor-griffin-1.html
connor-knight-1-2015|Connor Knight|Oklahoma|2015|0|0|0.0|0|1|17|17.0|1|connor-knight-1|/cfb/players/connor-knight-1.html
connor-lemieux-1-2015|Connor Lemieux|Massachusetts|2015|0|0|0.0|0|1|4|4.0|0|connor-lemieux-1|/cfb/players/connor-lemieux-1.html
connor-mitch-1-2015|Connor Mitch|South Carolina|2015|14|51|3.6|1|0|0|0.0|0|connor-mitch-1|/cfb/players/connor-mitch-1.html
connor-white-1-2015|Connor White|Texas State|2015|16|68|4.3|0|0|0|0.0|0|connor-white-1|/cfb/players/connor-white-1.html
connor-wingo-reeves-1-2015|Connor Wingo-Reeves|Virginia|2015|0|0|0.0|0|4|31|7.8|1|connor-wingo-reeves-1|/cfb/players/connor-wingo-reeves-1.html
conor-hundley-1-2015|Conor Hundley|Akron|2015|203|921|4.5|10|7|70|10.0|0|conor-hundley-1|/cfb/players/conor-hundley-1.html
cooper-bateman-1-2015|Cooper Bateman|Alabama|2015|5|8|1.6|0|0|0|0.0|0|cooper-bateman-1|/cfb/players/cooper-bateman-1.html
cooper-rush-1-2015|Cooper Rush|Central Michigan|2015|63|38|0.6|3|0|0|0.0|0|cooper-rush-1|/cfb/players/cooper-rush-1.html
corbin-white-1-2015|Corbin White|UTSA|2015|4|14|3.5|0|1|14|14.0|0|corbin-white-1|/cfb/players/corbin-white-1.html
corey-acker-1-2015|Corey Acker|Northwestern|2015|8|82|10.3|0|0|0|0.0|0|corey-acker-1|/cfb/players/corey-acker-1.html
corey-bennett-1-2015|Corey Bennett|Oklahoma State|2015|2|18|9.0|0|0|0|0.0|0|corey-bennett-1|/cfb/players/corey-bennett-1.html
corey-clement-1-2015|Corey Clement|Wisconsin|2015|48|221|4.6|5|2|19|9.5|0|corey-clement-1|/cfb/players/corey-clement-1.html
corey-coleman-1-2015|Corey Coleman|Baylor|2015|22|111|5.0|0|74|1363|18.4|20|corey-coleman-1|/cfb/players/corey-coleman-1.html
corey-davis-3-2015|Corey Davis|Western Michigan|2015|1|11|11.0|0|89|1429|16.1|12|corey-davis-3|/cfb/players/corey-davis-3.html
corey-fatony-1-2015|Corey Fatony|Missouri|2015|1|26|26.0|0|0|0|0.0|0|corey-fatony-1|/cfb/players/corey-fatony-1.html
corey-jones-3-2015|Corey Jones|Toledo|2015|4|27|6.8|0|55|577|10.5|5|corey-jones-3|/cfb/players/corey-jones-3.html
corey-lacanaria-1-2015|Corey Lacanaria|Ball State|2015|0|0|0.0|0|45|376|8.4|2|corey-lacanaria-1|/cfb/players/corey-lacanaria-1.html
corey-nesmith-jr-1-2015|Corey Nesmith Jr.|Charlotte|2015|3|22|7.3|0|7|55|7.9|0|corey-nesmith-jr-1|/cfb/players/corey-nesmith-jr-1.html
corey-robinson-3-2015|Corey Robinson|Notre Dame|2015|0|0|0.0|0|16|200|12.5|1|corey-robinson-3|/cfb/players/corey-robinson-3.html
corey-smith-6-2015|Corey Smith|Ohio State|2015|0|0|0.0|0|5|62|12.4|0|corey-smith-6|/cfb/players/corey-smith-6.html
corey-willis-1-2015|Corey Willis|Central Michigan|2015|9|19|2.1|0|37|564|15.2|5|corey-willis-1|/cfb/players/corey-willis-1.html
corian-hamilton-1-2015|Corian Hamilton|South Florida|2015|1|4|4.0|0|0|0|0.0|0|corian-hamilton-1|/cfb/players/corian-hamilton-1.html
cortez-lewis-1-2015|Cortez Lewis|Wake Forest|2015|0|0|0.0|0|47|611|13.0|4|cortez-lewis-1|/cfb/players/cortez-lewis-1.html
corvin-lamb-1-2015|Corvin Lamb|Louisville|2015|7|18|2.6|0|0|0|0.0|0|corvin-lamb-1|/cfb/players/corvin-lamb-1.html
cory-butler-1-2015|Cory Butler|Utah|2015|0|0|0.0|0|1|54|54.0|1|cory-butler-1|/cfb/players/cory-butler-1.html
cory-young-1-2015|Cory Young|Boise State|2015|17|90|5.3|0|0|0|0.0|0|cory-young-1|/cfb/players/cory-young-1.html
courtland-sutton-1-2015|Courtland Sutton|SMU|2015|0|0|0.0|0|49|862|17.6|9|courtland-sutton-1|/cfb/players/courtland-sutton-1.html
craig-leonard-1-2015|Craig Leonard|Colorado State|2015|9|43|4.8|0|0|0|0.0|0|craig-leonard-1|/cfb/players/craig-leonard-1.html
craig-scott-1-2015|Craig Scott|Navy|2015|0|0|0.0|0|2|38|19.0|0|craig-scott-1|/cfb/players/craig-scott-1.html
curtis-anderson-2-2015|Curtis Anderson|San Diego State|2015|0|0|0.0|0|1|6|6.0|0|curtis-anderson-2|/cfb/players/curtis-anderson-2.html
curtis-mikell-1-2015|Curtis Mikell|Southern Mississippi|2015|0|0|0.0|0|2|23|11.5|0|curtis-mikell-1|/cfb/players/curtis-mikell-1.html
curtis-samuel-1-2015|Curtis Samuel|Ohio State|2015|17|132|7.8|1|22|289|13.1|2|curtis-samuel-1|/cfb/players/curtis-samuel-1.html
cyontai-lewis-1-2015|C'yontai Lewis|Florida|2015|0|0|0.0|0|4|75|18.8|2|cyontai-lewis-1|/cfb/players/cyontai-lewis-1.html
cywettnie-brown-1-2015|Cywettnie Brown|Ball State|2015|0|0|0.0|0|3|61|20.3|1|cywettnie-brown-1|/cfb/players/cywettnie-brown-1.html
daesean-hamilton-1-2015|DaeSean Hamilton|Penn State|2015|0|0|0.0|0|45|580|12.9|6|daesean-hamilton-1|/cfb/players/daesean-hamilton-1.html
daikiel-shorts-1-2015|Daikiel Shorts|West Virginia|2015|0|0|0.0|0|44|511|11.6|5|daikiel-shorts-1|/cfb/players/daikiel-shorts-1.html
daje-johnson-1-2015|Daje Johnson|Texas|2015|6|28|4.7|0|37|415|11.2|1|daje-johnson-1|/cfb/players/daje-johnson-1.html
dak-prescott-1-2015|Dak Prescott|Mississippi State|2015|160|588|3.7|10|0|0|0.0|0|dak-prescott-1|/cfb/players/dak-prescott-1.html
dakota-ball-1-2015|Dakota Ball|Alabama|2015|0|0|0.0|0|1|8|8.0|0|dakota-ball-1|/cfb/players/dakota-ball-1.html
dakota-gordon-1-2015|Dakota Gordon|San Diego State|2015|37|187|5.1|3|12|167|13.9|1|dakota-gordon-1|/cfb/players/dakota-gordon-1.html
dakota-torres-1-2015|Dakota Torres|Hawaii|2015|0|0|0.0|0|11|98|8.9|0|dakota-torres-1|/cfb/players/dakota-torres-1.html
dakwa-nichols-1-2015|Dakwa Nichols|North Carolina State|2015|43|201|4.7|1|1|4|4.0|0|dakwa-nichols-1|/cfb/players/dakwa-nichols-1.html
dallas-davis-2-2015|Dallas Davis|South Alabama|2015|16|-31|-1.9|0|0|0|0.0|0|dallas-davis-2|/cfb/players/dallas-davis-2.html
dallas-rivers-1-2015|Dallas Rivers|Vanderbilt|2015|60|183|3.1|1|7|47|6.7|1|dallas-rivers-1|/cfb/players/dallas-rivers-1.html
dallas-tidwell-1-2015|Dallas Tidwell|Troy|2015|4|12|3.0|0|0|0|0.0|0|dallas-tidwell-1|/cfb/players/dallas-tidwell-1.html
dallis-todd-1-2015|Dallis Todd|Oklahoma|2015|0|0|0.0|0|1|9|9.0|0|dallis-todd-1|/cfb/players/dallis-todd-1.html
dalton-schomp-1-2015|Dalton Schomp|Florida Atlantic|2015|2|-3|-1.5|0|0|0|0.0|0|dalton-schomp-1|/cfb/players/dalton-schomp-1.html
dalton-schultz-1-2015|Dalton Schultz|Stanford|2015|0|0|0.0|0|10|121|12.1|1|dalton-schultz-1|/cfb/players/dalton-schultz-1.html
dalton-stogner-1-2015|Dalton Stogner|North Carolina|2015|0|0|0.0|0|2|9|4.5|0|dalton-stogner-1|/cfb/players/dalton-stogner-1.html
dalton-sturm-1-2015|Dalton Sturm|UTSA|2015|128|356|2.8|1|1|-5|-5.0|0|dalton-sturm-1|/cfb/players/dalton-sturm-1.html
dalvin-cook-1-2015|Dalvin Cook|Florida State|2015|229|1691|7.4|19|24|244|10.2|1|dalvin-cook-1|/cfb/players/dalvin-cook-1.html
dalvin-warmack-1-2015|Dalvin Warmack|Kansas State|2015|11|64|5.8|0|2|27|13.5|0|dalvin-warmack-1|/cfb/players/dalvin-warmack-1.html
dalyn-dawkins-1-2015|Dalyn Dawkins|Colorado State|2015|170|867|5.1|2|24|178|7.4|1|dalyn-dawkins-1|/cfb/players/dalyn-dawkins-1.html
damarcus-smith-1-2015|Damarcus Smith|North Texas|2015|92|427|4.6|2|0|0|0.0|0|damarcus-smith-1|/cfb/players/damarcus-smith-1.html
damari-scott-1-2015|Da'Mari Scott|Fresno State|2015|1|3|3.0|0|24|364|15.2|3|damari-scott-1|/cfb/players/damari-scott-1.html
damario-jones-1-2015|Da'Mario Jones|Michigan|2015|0|0|0.0|0|1|2|2.0|0|damario-jones-1|/cfb/players/damario-jones-1.html
damarkus-lodge-1-2015|DaMarkus Lodge|Ole Miss|2015|0|0|0.0|0|1|12|12.0|1|damarkus-lodge-1|/cfb/players/damarkus-lodge-1.html
dameon-gamblin-1-2015|Dameon Gamblin|New Mexico|2015|9|51|5.7|0|35|424|12.1|2|dameon-gamblin-1|/cfb/players/dameon-gamblin-1.html
dami-ayoola-1-2015|Dami Ayoola|South Alabama|2015|38|107|2.8|0|1|0|0.0|0|dami-ayoola-1|/cfb/players/dami-ayoola-1.html
damien-harris-1-2015|Damien Harris|Alabama|2015|46|157|3.4|1|4|13|3.3|0|damien-harris-1|/cfb/players/damien-harris-1.html
damien-haskins-1-2015|Damien Haskins|Oregon State|2015|7|62|8.9|0|0|0|0.0|0|damien-haskins-1|/cfb/players/damien-haskins-1.html
damien-washington-1-2015|Damien Washington|North Carolina|2015|0|0|0.0|0|8|115|14.4|0|damien-washington-1|/cfb/players/damien-washington-1.html
damion-hobbs-1-2015|Damion Hobbs|Utah State|2015|19|109|5.7|1|0|0|0.0|0|damion-hobbs-1|/cfb/players/damion-hobbs-1.html
damion-jones-moore-1-2015|Damion Jones-Moore|Toledo|2015|83|410|4.9|5|4|26|6.5|0|damion-jones-moore-1|/cfb/players/damion-jones-moore-1.html
damion-ratley-1-2015|Damion Ratley|Texas A&M|2015|0|0|0.0|0|15|200|13.3|2|damion-ratley-1|/cfb/players/damion-ratley-1.html
damion-terry-1-2015|Damion Terry|Michigan State|2015|21|68|3.2|0|0|0|0.0|0|damion-terry-1|/cfb/players/damion-terry-1.html
damon-graham-1-2015|Damon Graham|Indiana|2015|0|0|0.0|0|10|102|10.2|0|damon-graham-1|/cfb/players/damon-graham-1.html
damon-mitchell-1-2015|Damon Mitchell|Arkansas|2015|4|29|7.3|0|6|84|14.0|1|damon-mitchell-1|/cfb/players/damon-mitchell-1.html
damoreea-stringfellow-1-2015|Damore'ea Stringfellow|Ole Miss|2015|0|0|0.0|0|36|503|14.0|5|damoreea-stringfellow-1|/cfb/players/damoreea-stringfellow-1.html
dan-grochowski-1-2015|Dan Grochowski|Army|2015|1|-5|-5.0|0|0|0|0.0|0|dan-grochowski-1|/cfb/players/dan-grochowski-1.html
dan-jonah-1-2015|Dan Jonah|Massachusetts|2015|0|0|0.0|0|2|51|25.5|1|dan-jonah-1|/cfb/players/dan-jonah-1.html
dan-monteroso-1-2015|Dan Monteroso|Purdue|2015|1|2|2.0|0|2|64|32.0|1|dan-monteroso-1|/cfb/players/dan-monteroso-1.html
dan-vitale-1-2015|Dan Vitale|Northwestern|2015|0|0|0.0|0|33|355|10.8|4|dan-vitale-1|/cfb/players/dan-vitale-1.html
dandre-ferby-1-2015|D'Andre Ferby|Western Kentucky|2015|164|650|4.0|11|9|33|3.7|0|dandre-ferby-1|/cfb/players/dandre-ferby-1.html
dane-evans-1-2015|Dane Evans|Tulsa|2015|96|-9|-0.1|2|0|0|0.0|0|dane-evans-1|/cfb/players/dane-evans-1.html
dane-rogers-1-2015|Dane Rogers|Clemson|2015|0|0|0.0|0|2|14|7.0|0|dane-rogers-1|/cfb/players/dane-rogers-1.html
dangelo-brewer-1-2015|D'Angelo Brewer|Tulsa|2015|162|837|5.2|6|15|107|7.1|1|dangelo-brewer-1|/cfb/players/dangelo-brewer-1.html
daniel-braverman-1-2015|Daniel Braverman|Western Michigan|2015|2|13|6.5|0|108|1367|12.7|13|daniel-braverman-1|/cfb/players/daniel-braverman-1.html
daniel-brooks-1-2015|Daniel Brooks|Oklahoma|2015|28|150|5.4|0|2|40|20.0|0|daniel-brooks-1|/cfb/players/daniel-brooks-1.html
daniel-brunskill-1-2015|Daniel Brunskill|San Diego State|2015|0|0|0.0|0|10|112|11.2|2|daniel-brunskill-1|/cfb/players/daniel-brunskill-1.html
daniel-hamm-1-2015|Daniel Hamm|Virginia|2015|56|249|4.4|1|14|174|12.4|0|daniel-hamm-1|/cfb/players/daniel-hamm-1.html
daniel-hurd-1-2015|Daniel Hurd|Memphis|2015|0|0|0.0|0|5|84|16.8|1|daniel-hurd-1|/cfb/players/daniel-hurd-1.html
daniel-lasco-1-2015|Daniel Lasco|California|2015|65|331|5.1|3|4|24|6.0|0|daniel-lasco-1|/cfb/players/daniel-lasco-1.html
daniel-lilienthal-1-2015|Daniel Lilienthal|Washington State|2015|0|0|0.0|0|4|32|8.0|0|daniel-lilienthal-1|/cfb/players/daniel-lilienthal-1.html
daniel-marx-1-2015|Daniel Marx|Stanford|2015|0|0|0.0|0|3|25|8.3|0|daniel-marx-1|/cfb/players/daniel-marx-1.html
daniel-montiel-1-2015|Daniel Montiel|Memphis|2015|0|0|0.0|0|10|155|15.5|3|daniel-montiel-1|/cfb/players/daniel-montiel-1.html
danny-anthrop-1-2015|Danny Anthrop|Purdue|2015|2|-4|-2.0|0|57|430|7.5|2|danny-anthrop-1|/cfb/players/danny-anthrop-1.html
danny-cameron-1-2015|Danny Cameron|Indiana|2015|1|-13|-13.0|0|0|0|0.0|0|danny-cameron-1|/cfb/players/danny-cameron-1.html
danny-friend-1-2015|Danny Friend|Indiana|2015|0|0|0.0|0|3|39|13.0|0|danny-friend-1|/cfb/players/danny-friend-1.html
danny-nwosu-1-2015|Danny Nwosu|Colorado State|2015|0|0|0.0|0|2|20|10.0|1|danny-nwosu-1|/cfb/players/danny-nwosu-1.html
danny-woodson-jr-1-2015|Danny Woodson Jr.|South Alabama|2015|1|-7|-7.0|0|19|253|13.3|1|danny-woodson-jr-1|/cfb/players/danny-woodson-jr-1.html
dante-jones-3-2015|Dante Jones|Appalachian State|2015|0|0|0.0|0|2|35|17.5|1|dante-jones-3|/cfb/players/dante-jones-3.html
dante-pettis-1-2015|Dante Pettis|Washington|2015|1|-8|-8.0|0|30|414|13.8|1|dante-pettis-1|/cfb/players/dante-pettis-1.html
daquan-barnes-1-2015|Daquan Barnes|East Carolina|2015|0|0|0.0|0|6|49|8.2|0|daquan-barnes-1|/cfb/players/daquan-barnes-1.html
dare-odeyingbo-1-2015|Dare Odeyingbo|Vanderbilt|2015|1|0|0.0|0|0|0|0.0|0|dare-odeyingbo-1|/cfb/players/dare-odeyingbo-1.html
dare-ogunbowale-1-2015|Dare Ogunbowale|Wisconsin|2015|194|819|4.2|7|36|299|8.3|1|dare-ogunbowale-1|/cfb/players/dare-ogunbowale-1.html
darian-green-1-2015|Darian Green|Ball State|2015|145|730|5.0|5|14|84|6.0|1|darian-green-1|/cfb/players/darian-green-1.html
darik-dillard-1-2015|Darik Dillard|Rice|2015|135|698|5.2|5|7|107|15.3|1|darik-dillard-1|/cfb/players/darik-dillard-1.html
darion-griswold-1-2015|Darion Griswold|Arkansas State|2015|1|4|4.0|1|13|187|14.4|2|darion-griswold-1|/cfb/players/darion-griswold-1.html
darious-crawley-1-2015|Darious Crawley|Kansas|2015|0|0|0.0|0|18|244|13.6|2|darious-crawley-1|/cfb/players/darious-crawley-1.html
darius-durall-1-2015|Darius Durall|SMU|2015|4|24|6.0|0|3|14|4.7|0|darius-durall-1|/cfb/players/darius-durall-1.html
darius-hoggins-1-2015|Darius Hoggins|Louisiana|2015|7|76|10.9|0|0|0|0.0|0|darius-hoggins-1|/cfb/players/darius-hoggins-1.html
darius-jackson-1-2015|Darius Jackson|Eastern Michigan|2015|208|1088|5.2|14|21|201|9.6|2|darius-jackson-1|/cfb/players/darius-jackson-1.html
darius-joseph-1-2015|Darius Joseph|SMU|2015|0|0|0.0|0|8|132|16.5|1|darius-joseph-1|/cfb/players/darius-joseph-1.html
darius-lee-2-2015|Darius Lee|Memphis|2015|9|29|3.2|0|0|0|0.0|0|darius-lee-2|/cfb/players/darius-lee-2.html
